eid,pid,probe_name,histology_quality,has_histology_files,tracing_exists,alignment_resolved,alignment_count
695a6073-eae0-49e0-bb0f-e9e57a9275b9,3530526e-e690-4222-878f-0f9f401fa759,probe00,alf,True,True,True,2
695a6073-eae0-49e0-bb0f-e9e57a9275b9,b1455ca8-3999-4eb8-9e1e-5c8d0d2e5719,probe01,alf,True,True,True,4
6fb1e12c-883b-46d1-a745-473cde3232c8,55423355-281c-41f2-8ef7-5aa098ffbbed,probe00,alf,True,True,True,2
88d24c31-52e4-49cc-9f32-6adbeb9eba87,3fd2d2b3-9415-4b6e-b392-40427fb1c388,probe00,alf,True,True,True,2
c6db3304-c906-400c-aa0f-45dd3945b2ea,1e104bf4-7a24-4624-a5b2-c2c8289c0de7,probe00,alf,True,True,True,2
4ecb5d24-f5cc-402c-be28-9d0f7cb14b3a,6638cfb3-3831-4fc2-9327-194b76cf22e1,probe01,alf,True,True,True,2
4ecb5d24-f5cc-402c-be28-9d0f7cb14b3a,da8dfec1-d265-44e8-84ce-6ae9c109b8bd,probe00,alf,True,True,True,3
dac3a4c1-b666-4de0-87e8-8c514483cacf,6fc4d73c-2071-43ec-a756-c6c6d8322c8b,probe01,alf,True,True,True,2
dac3a4c1-b666-4de0-87e8-8c514483cacf,eb04cc7c-7c10-4e7f-8593-9c3b9b6986f5,probe00,alf,True,True,True,2
875c1e5c-f7ec-45ac-ab82-ecfe7276a707,b33e4298-a735-4781-8dea-d7203b4137fb,probe00,alf,True,True,True,2
875c1e5c-f7ec-45ac-ab82-ecfe7276a707,d151b391-e6e4-4daf-bd9c-191f4ad837b4,probe01,alf,True,True,True,2
81a1dca0-cc90-47c5-afe3-c277319c47c8,0f306cdc-878a-4ea0-9e91-b97736731637,probe01,alf,True,True,True,2
81a1dca0-cc90-47c5-afe3-c277319c47c8,8386f396-0a69-48b5-98d4-18801066ea76,probe00,alf,True,True,True,2
493170a6-fd94-4ee4-884f-cc018c17eeb9,31d8dfb1-71fd-4c53-9229-7cd48bee07e4,probe01,alf,True,True,True,2
493170a6-fd94-4ee4-884f-cc018c17eeb9,68f5f1e4-5e88-4aa5-8a1a-94b691adb11e,probe00,alf,True,True,True,2
360eac0c-7d2d-4cc1-9dcf-79fc7afc56e7,02328ef5-47d4-4690-b020-04b6315aa2d6,probe00,alf,True,True,True,3
360eac0c-7d2d-4cc1-9dcf-79fc7afc56e7,06c6741e-9f2a-4114-8ca9-0dc5ccc951e6,probe01,alf,True,True,True,2
d7e60cc3-6020-429e-a654-636c6cc677ea,6efc58a4-e1cd-4eca-9205-7e4898cc1f8b,probe01,alf,True,True,True,3
d7e60cc3-6020-429e-a654-636c6cc677ea,8ee585ba-d055-4bb5-bc5f-2266a3d62bf4,probe00,alf,True,True,True,2
f4ffb731-8349-4fe4-806e-0232a84e52dd,367ea4c4-d1b7-47a6-9f18-5d0df9a3f4de,probe01,alf,True,True,True,2
a4747ac8-6a75-444f-b99b-696fff0243fd,9b3ad89a-177f-4242-9a96-2fd98721e47f,probe00,alf,True,True,True,2
c4432264-e1ae-446f-8a07-6280abade813,63a32e5c-f63a-450d-85cb-140947b67eaf,probe00,alf,True,True,True,2
c4432264-e1ae-446f-8a07-6280abade813,dce4e63f-7ece-4dae-bd6e-5b116c2fbe37,probe01,alf,True,True,True,2
9e9c6fc0-4769-4d83-9ea4-b59a1230510e,6eb8be8d-d089-43c6-b2e4-a6558ca16dcf,probe00,alf,True,True,True,2
09b2c4d1-058d-4c84-9fd4-97530f85baf6,784c5282-2749-48ca-b211-100d0b24e29b,probe01,alf,True,True,True,2
09b2c4d1-058d-4c84-9fd4-97530f85baf6,b78b3c42-eee5-47c6-9717-743b78c0b721,probe00,alf,True,True,True,2
5d6aa933-4b00-4e99-ae2d-5003657592e9,61ed1a53-2f33-4a83-82ba-ec7dfa65bf60,probe01,alf,True,True,True,2
5d6aa933-4b00-4e99-ae2d-5003657592e9,6728ddac-63ba-4e63-9884-395c7c16c7a3,probe00,alf,True,True,True,3
63f3dbc1-1a5f-44e5-98dd-ce25cd2b7871,bbf6a51e-2999-4982-803f-8769db095dd2,probe00,alf,True,True,True,2
746d1902-fa59-4cab-b0aa-013be36060d5,39883ded-f5a2-4f4f-a98e-fb138eb8433e,probe01,alf,True,True,True,3
746d1902-fa59-4cab-b0aa-013be36060d5,e31b4e39-e350-47a9-aca4-72496d99ff2a,probe00,alf,True,True,True,2
5b609f9b-75cb-43d3-9c39-b5b4b7a0db67,2d544e7f-c8af-46b5-aaa0-caf0ad4d63a1,probe00,alf,True,True,True,2
5b609f9b-75cb-43d3-9c39-b5b4b7a0db67,64f4afa4-ec5f-4ad6-ab28-415a9a8098ed,probe01,alf,True,True,True,2
56bc129c-6265-407a-a208-cc16d20a6c01,64aadf54-d662-4934-8c08-cad14ee5b69f,probe00,alf,True,True,True,2
1a507308-c63a-4e02-8f32-3239a07dc578,7be00744-2e27-4062-8f56-3969e24e9990,probe00,alf,True,True,True,2
1a507308-c63a-4e02-8f32-3239a07dc578,834fca72-0b69-44e4-b77e-95a61290b50d,probe01,alf,True,True,True,2
f5591ac5-311d-4fa8-9bad-029d7be9c491,05ccc92c-fcb0-4e92-84d3-de033890c7a8,probe00,alf,True,True,True,2
ab8a0899-a59f-42e4-8807-95b14056104b,8ac7e5d5-57a4-41c8-a35d-8195784bfe95,probe00,alf,True,True,True,2
71e03be6-b497-4991-a121-9416dcc1a6e7,be76cfe3-b2bb-4358-956b-0fad07215972,probe00,alf,True,True,True,3
d0ea3148-948d-4817-94f8-dcaf2342bbbe,36362f75-96d8-4ed4-a728-5e72284d0995,probe00,alf,True,True,True,2
4aa1d525-5c7d-4c50-a147-ec53a9014812,fddceb2e-82ba-493d-baba-c5d8af65981f,probe00,alf,True,True,True,2
9b5a1754-ac99-4d53-97d3-35c2f6638507,c2ebf259-9777-4a8f-b1de-5302776961d2,probe00,alf,True,True,True,2
2c44a360-5a56-4971-8009-f469fb59de98,688606f8-9733-46f2-8331-b2dd84c5d385,probe01,alf,True,True,True,3
2c44a360-5a56-4971-8009-f469fb59de98,eab03c6e-bf98-48d2-8a0c-1887f34dd554,probe00,alf,True,True,True,2
3f6e25ae-c007-4dc3-aa77-450fd5705046,be95fb3b-d607-409a-968e-98a3e9bcb577,probe00,alf,True,True,True,2
113c5b6c-940e-4b21-b462-789b4c2be0e5,af2a0072-e17e-4368-b80b-1359bf6d4647,probe00,alf,True,True,True,2
0b7ee1b6-42db-46cd-a465-08f531366187,b8dbd3af-a589-41e4-878c-3372eaa1a8f6,probe00,alf,True,True,True,2
a4a74102-2af5-45dc-9e41-ef7f5aed88be,0b8ea3ec-e75b-41a1-9442-64f5fbc11a5a,probe00,alf,True,True,True,2
a4a74102-2af5-45dc-9e41-ef7f5aed88be,a5f2ec22-0ff3-4249-bd2f-6247c3990e53,probe01,alf,True,True,True,2
72cb5550-43b4-4ef0-add5-e4adfdfb5e02,5a4740a3-8e93-495d-b6cf-83dccba01d7a,probe01,alf,True,True,True,2
72cb5550-43b4-4ef0-add5-e4adfdfb5e02,f4bd76a6-66c9-41f3-9311-6962315f8fc8,probe00,alf,True,True,True,3
d0c91c3c-8cbb-4929-8657-31f18bffc294,664de6d9-bba2-424b-b76c-bb61900c015f,probe00,alf,True,True,True,2
6f6d2c8e-28be-49f4-ae4d-06be2d3148c1,adcd791c-ead3-4572-a9cb-028bbee1d2e4,probe00,alf,True,True,True,2
88224abb-5746-431f-9c17-17d7ef806e6a,523f8301-4f56-4faf-ab33-a9ff11331118,probe00,alf,True,True,True,2
88224abb-5746-431f-9c17-17d7ef806e6a,ae03524f-e493-4077-99b1-588244de9a98,probe01,alf,True,True,True,2
7cec9792-b8f9-4878-be7e-f08103dc0323,e17db2b6-b778-4e2a-845c-c4d040b0c875,probe00,alf,True,True,True,4
0802ced5-33a3-405e-8336-b65ebc5cb07c,3eb6e6e0-8a57-49d6-b7c9-f39d5834e682,probe01,alf,True,True,True,2
0802ced5-33a3-405e-8336-b65ebc5cb07c,7d999a68-0215-4e45-8e6c-879c6ca2b771,probe00,alf,True,True,True,2
239dd3c9-35f3-4462-95ee-91b822a22e6b,1f5d62cb-814f-4ab2-b6af-7557ea04d56a,probe00,alf,True,True,True,2
239dd3c9-35f3-4462-95ee-91b822a22e6b,e40193d5-8158-40a1-924b-5a01ed2565dc,probe01,alf,True,True,True,2
9dd72e52-5393-4c08-9eca-f7dace2e59f6,9861fa24-d998-4ef5-9606-89002b8706fc,probe01,alf,True,True,True,2
dd4da095-4a99-4bf3-9727-f735077dba66,5a34d971-1cb3-4f0e-8dfe-e51e2313a668,probe01,alf,True,True,True,2
dd4da095-4a99-4bf3-9727-f735077dba66,8f2e16c4-893b-4f8f-bfb2-94fa452710ec,probe00,alf,True,True,True,2
e5fae088-ed96-4d9b-82f9-dfd13c259d52,071f02e7-752a-4094-af79-8dd764e9d85d,probe00,alf,True,True,True,2
21e16736-fd59-44c7-b938-9b1333d25da8,e8f9fba4-d151-4b00-bee7-447f0f3e752c,probe00,alf,True,True,True,2
53738f95-bd08-4d9d-9133-483fdb19e8da,31f0400a-71f5-436c-ada4-dce50627dc73,probe00,alf,True,True,True,2
d33baf74-263c-4b37-a0d0-b79dcb80a764,2ce1d485-ebce-41a2-a5ce-aa109d5a13a3,probe00,alf,True,True,True,4
d33baf74-263c-4b37-a0d0-b79dcb80a764,ca073754-be17-43b7-a38a-0c1e5563ff32,probe01,alf,True,True,True,3
259927fd-7563-4b03-bc5d-17b4d0fa7a55,1bf5c05b-3654-4d5c-bac9-2b96edd12adf,probe00,alf,True,True,True,2
259927fd-7563-4b03-bc5d-17b4d0fa7a55,1d237afc-ac2f-4bac-a163-a397fe09819f,probe01,alf,True,True,True,2
510b1a50-825d-44ce-86f6-9678f5396e02,38124fca-a0ac-4b58-8e8b-84a2357850e6,probe00,alf,True,True,True,2
193fe7a8-4eb5-4f3e-815a-0c45864ddd77,7beb9419-113d-4e47-938c-68ab2657031e,probe00,alf,True,True,True,2
ff4187b5-4176-4e39-8894-53a24b7cf36b,dc7e9403-19f7-409f-9240-05ee57cb7aea,probe01,alf,True,True,True,2
ff4187b5-4176-4e39-8894-53a24b7cf36b,ebd18510-c263-4d5b-a736-a588862a6972,probe00,alf,True,True,True,2
465c44bd-2e67-4112-977b-36e1ac7e3f8c,5a2f99aa-d3f5-469d-882e-0a16ee869746,probe01,alf,True,True,True,2
465c44bd-2e67-4112-977b-36e1ac7e3f8c,a6f9e4d5-5f20-4a98-9118-22187f4d230b,probe00,alf,True,True,True,2
e49d8ee7-24b9-416a-9d04-9be33b655f40,f4f45cff-c45c-413a-92ea-b6533e3e0019,probe00,alf,True,True,True,2
ee40aece-cffd-4edb-a4b6-155f158c666a,41b9162e-df67-4321-b2e6-02ff851816c5,probe01,alf,True,True,True,2
ee40aece-cffd-4edb-a4b6-155f158c666a,f03b61b4-6b13-479d-940f-d1608eb275cc,probe00,alf,True,True,True,2
f8d5c8b0-b931-4151-b86c-c471e2e80e5d,8ab470cc-de5a-4d65-92bd-9a25fbe6d07d,probe01,alf,True,True,True,2
f8d5c8b0-b931-4151-b86c-c471e2e80e5d,fe6507ed-7725-467a-9d46-1101c32df1ca,probe00,alf,True,True,True,3
cb2ad999-a6cb-42ff-bf71-1774c57e5308,55001cb4-e10f-4657-9760-1228b590a69c,probe01,alf,True,True,True,3
cb2ad999-a6cb-42ff-bf71-1774c57e5308,8f4fd564-7e34-4113-a6e4-ae40faa64f7a,probe00,alf,True,True,True,2
934dd7a4-fbdc-459c-8830-04fe9033bc28,0b877123-0902-4432-b789-c4c6cc681df4,probe00,alf,True,True,True,2
934dd7a4-fbdc-459c-8830-04fe9033bc28,af1e9dee-8c26-4b2b-ac43-358221048797,probe01,alf,True,True,True,2
fe1fd79f-b051-411f-a0a9-2530a02cc78d,7d1a2cb6-f482-4059-b596-53087caac8ec,probe00,alf,True,True,True,3
fe1fd79f-b051-411f-a0a9-2530a02cc78d,bf99284f-dc34-4652-baf1-ffaa1cc7fb05,probe01,alf,True,True,True,2
4d8c7767-981c-4347-8e5e-5d5fffe38534,749cb2b7-e57e-4453-a794-f6230e4d0226,probe01,alf,True,True,True,2
4d8c7767-981c-4347-8e5e-5d5fffe38534,ea084e63-c0cb-4e11-8440-302de8fc76ee,probe00,alf,True,True,True,2
1e45d992-c356-40e1-9be1-a506d944896f,2b3c3126-11f3-4a8e-aa44-2f965bf8ab9c,probe01,alf,True,True,True,2
1e45d992-c356-40e1-9be1-a506d944896f,76de0e1a-30aa-4713-9fe5-25ad2dff653f,probe00,alf,True,True,True,2
03063955-2523-47bd-ae57-f7489dd40f15,7bd5627e-b02e-47f1-b476-4bf8eaa726b3,probe01,alf,True,True,True,2
03063955-2523-47bd-ae57-f7489dd40f15,9915765e-ff15-4371-b1aa-c2ef1db8a254,probe00,alf,True,True,True,2
768a371d-7e88-47f8-bf21-4a6a6570dd6e,2201eb05-aebe-4bda-905e-b5cc1baf3840,probe01,alf,True,True,True,2
768a371d-7e88-47f8-bf21-4a6a6570dd6e,39180bcb-13e5-46f9-89e1-8ea2cba22105,probe00,alf,True,True,True,2
45ef6691-7b80-4a43-bd1a-85fc00851ae8,3ccb2d59-9e94-48e6-9e72-0b7b96bd3f9b,probe00,alf,True,True,True,2
45ef6691-7b80-4a43-bd1a-85fc00851ae8,578ca001-8cf5-4d30-b58f-1d574eaf808a,probe01,alf,True,True,True,2
fc14c0d6-51cf-48ba-b326-56ed5a9420c3,cb1c4327-5f5e-4286-85ed-840c85e82792,probe00,alf,True,True,True,2
7416f387-b302-4ca3-8daf-03b585a1b7ec,10f59add-706e-41d0-87ed-9a55eb138a66,probe00,alf,True,True,True,2
7416f387-b302-4ca3-8daf-03b585a1b7ec,caf2170c-5463-46ce-8cd0-66f2e1e3376d,probe01,alf,True,True,True,2
1928bf72-2002-46a6-8930-728420402e01,68f06c5f-8566-4a4f-a4b1-ab8398724913,probe01,alf,True,True,True,2
1928bf72-2002-46a6-8930-728420402e01,ee320f72-b613-4acd-b10d-3ceef332a949,probe00,alf,True,True,True,2
22e04698-b974-4805-b241-3b547dbf37bf,0143d3fe-79c2-4922-8332-62c3e4e0ba85,probe00,alf,True,True,True,2
22e04698-b974-4805-b241-3b547dbf37bf,f3988aec-b8c7-47d9-b1a0-5334eed7f92c,probe01,alf,True,True,True,3
7cb81727-2097-4b52-b480-c89867b5b34c,4b93a168-0f3b-4124-88fa-a57046ca70e1,probe01,alf,True,True,True,2
7cb81727-2097-4b52-b480-c89867b5b34c,642a3373-6fee-4f2a-b8d6-38dd42ada763,probe00,alf,True,True,True,2
f84045b0-ce09-4ace-9d11-5ea491620707,50ebb677-e4a3-4421-b74f-1997a9cd1ad1,probe00,alf,True,True,True,2
f84045b0-ce09-4ace-9d11-5ea491620707,5d9a5895-0f28-416c-a6d6-3e781658ea57,probe01,alf,True,True,True,3
239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a,0685d767-80a2-49b6-a51a-0e9b1dd7a14d,probe01,alf,True,True,True,2
239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a,291fcd13-b629-49c0-baf8-57ed1351050e,probe00,alf,True,True,True,2
75b6b132-d998-4fba-8482-961418ac957d,6a098711-5423-4072-8909-7cff0e2d4531,probe00,alf,True,True,True,3
75b6b132-d998-4fba-8482-961418ac957d,88fe9ed9-9e3e-431a-8ecc-4cb2fe5bf448,probe01,alf,True,True,True,2
032452e9-1886-449d-9c13-0f192572e19f,d403c464-9d91-4338-b64b-81c299356972,probe00,alf,True,True,True,2
56b57c38-2699-4091-90a8-aba35103155e,ce24bbe9-ae70-4659-9e9c-564d1a865de8,probe00,alf,True,True,True,2
56b57c38-2699-4091-90a8-aba35103155e,ce397420-3cd2-4a55-8fd1-5e28321981f4,probe01,alf,True,True,True,2
91796ceb-e314-4859-9a1f-092f85cc846a,3a37fb5c-3e96-4a0e-ac63-2eeec6744588,probe01,alf,True,True,True,2
6c6983ef-7383-4989-9183-32b1a300d17a,869bac48-ad1b-46b8-be00-cf6b26aea40e,probe01,alf,True,True,True,2
6c6983ef-7383-4989-9183-32b1a300d17a,c0c3c95d-43c3-4e30-9ce7-0519d0473911,probe00,alf,True,True,True,2
eebacd5a-7dcd-4ba6-9dff-ec2a4d2f19e0,099c0519-640b-4eb7-867c-998dc337579d,probe01,alf,True,True,True,2
eebacd5a-7dcd-4ba6-9dff-ec2a4d2f19e0,df6012d0-d921-4d0a-af2a-2a91030d0f42,probe00,alf,True,True,True,2
671c7ea7-6726-4fbe-adeb-f89c2c8e489b,04c9890f-2276-4c20-854f-305ff5c9b6cf,probe00,alf,True,True,True,2
671c7ea7-6726-4fbe-adeb-f89c2c8e489b,3e7618b8-34ca-4e48-ba3a-0e0f88a43131,probe01,alf,True,True,True,2
6bb5da8f-6858-4fdd-96d9-c34b3b841593,7909c0aa-c074-4e19-aabf-b8167c682a5b,probe00,alf,True,True,True,2
3638d102-e8b6-4230-8742-e548cd87a949,143dd7cf-6a47-47a1-906d-927ad7fe9117,probe01,alf,True,True,True,2
f1db6257-85ef-4385-b415-2d078ec75df2,72c095b0-c7ab-4e22-a4aa-4163102de553,probe00,alf,True,True,True,2
f1db6257-85ef-4385-b415-2d078ec75df2,de5d704c-4a5b-4fb0-b4af-71614c510a8b,probe01,alf,True,True,True,2
d3a2b25e-46d3-4f0b-ade6-4e32255f4c35,0228bcfd-632e-49bd-acd4-c334cf9213e9,probe01,alf,True,True,True,2
d3a2b25e-46d3-4f0b-ade6-4e32255f4c35,ffb1b072-2de7-44a4-8115-5799b9866382,probe00,alf,True,True,True,2
9545aa05-3945-4054-a5c3-a259f7209d61,25e75514-43e1-4c07-9fea-581bd203b55c,probe00,alf,True,True,True,2
9545aa05-3945-4054-a5c3-a259f7209d61,58b271d5-f728-4de8-b2ae-51908931247c,probe01,alf,True,True,True,2
1425bd6f-c625-4f6a-b237-dc5bcfc42c87,577e4741-4b15-4e91-b81b-61304a09bfb5,probe01,alf,True,True,True,2
e6043c7d-8f6e-4b66-8309-2ec0abac0f79,810416d1-ce3c-4b2e-a827-6cdc65c8cd5c,probe00,alf,True,True,True,2
9b528ad0-4599-4a55-9148-96cc1d93fb24,485b50c8-71e1-4654-9a07-64395c15f5ed,probe00,alf,True,True,True,2
b887df2c-bb9c-44c9-a9c0-538da87b2cab,33cde267-919e-4c4d-9105-814787499837,probe00,alf,True,True,True,2
b887df2c-bb9c-44c9-a9c0-538da87b2cab,59b7a543-8827-4157-a4f6-d5d0e50fdf39,probe01,alf,True,True,True,2
63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9,335d689e-4d98-4532-b01b-7f7da89863c4,probe00,alf,True,True,True,2
63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9,83716e49-3026-41a3-b021-1a4b6362f433,probe01,alf,True,True,True,2
3e6a97d3-3991-49e2-b346-6948cb4580fb,0aafb6f1-6c10-4886-8f03-543988e02d9e,probe00,alf,True,True,True,2
3e6a97d3-3991-49e2-b346-6948cb4580fb,b976e816-bc24-42e3-adf4-2801f1a52657,probe01,alf,True,True,True,2
eacc49a9-f3a1-49f1-b87f-0972f90ee837,dac5defe-62b8-4cc0-96cb-b9f923957c7f,probe00,alf,True,True,True,2
eacc49a9-f3a1-49f1-b87f-0972f90ee837,e9cf749b-85dc-4b59-834b-325cec608c48,probe01,alf,True,True,True,2
5b49aca6-a6f4-4075-931a-617ad64c219c,f84f36c9-88f8-4d80-ba34-7f7a2b254ece,probe01,alf,True,True,True,2
d901aff5-2250-467a-b4a1-0cb9729df9e2,12c0f3a9-518e-4dac-9651-5d95c2b4730f,probe01,alf,True,True,True,2
d901aff5-2250-467a-b4a1-0cb9729df9e2,96c816ad-9a48-46a4-8a84-9a73cc153d69,probe00,alf,True,True,True,2
27ef44c0-acb2-4220-b776-477d0d5abd35,07c79864-6fff-4e72-9fce-1c982e3457f9,probe00,alf,True,True,True,2
27ef44c0-acb2-4220-b776-477d0d5abd35,d23dec01-b35e-4950-9afa-72a1b3e74148,probe01,alf,True,True,True,2
1ca83b26-30fc-4350-a616-c38b7d00d240,9486a103-c53e-4a60-b202-4efcc6278d44,probe01,alf,True,True,True,2
1ca83b26-30fc-4350-a616-c38b7d00d240,f865ea6c-6288-4a77-9a94-ef740166e9c7,probe00,alf,True,True,True,2
e0928e11-2b86-4387-a203-80c77fab5d52,799d899d-c398-4e81-abaf-1ef4b02d5475,probe01,alf,True,True,True,2
e0928e11-2b86-4387-a203-80c77fab5d52,fdeff6df-7216-4b83-ab64-241e9fd173da,probe00,alf,True,True,True,2
3bcb81b4-d9ca-4fc9-a1cd-353a966239ca,cc701ed3-84b6-4b8e-8390-2e3f54414b19,probe01,alf,True,True,True,2
3bcb81b4-d9ca-4fc9-a1cd-353a966239ca,d004f105-9886-4b83-a59a-f9173131a383,probe00,alf,True,True,True,2
7cc74598-9c1b-436b-84fa-0bf89f31adf6,27109779-1b15-4d74-893f-08216d231307,probe00,alf,True,True,True,4
7cc74598-9c1b-436b-84fa-0bf89f31adf6,bf827e50-eed3-4984-908e-c48ffbeae7b5,probe01,alf,True,True,True,1
2d9bfc10-59fb-424a-b699-7c42f86c7871,00c425fd-ec3e-4cd2-b8af-c0bc0c4bdd44,probe00,alf,True,True,True,2
f4eb56a4-8bf8-4bbc-a8f3-6e6535134bad,bef05a5c-68c3-4513-87c7-b3151c88da8e,probe00,alf,True,True,True,2
f4eb56a4-8bf8-4bbc-a8f3-6e6535134bad,e5bd461c-a713-4b3c-b165-a132a711e59d,probe01,alf,True,True,True,3
6c6b0d06-6039-4525-a74b-58cfaa1d3a60,3fded122-619c-4e65-aadd-d5420978d167,probe00,alf,True,True,True,2
6c6b0d06-6039-4525-a74b-58cfaa1d3a60,6bd246d2-b2c2-4a88-ac44-1a3e0facbaee,probe01,alf,True,True,True,2
195443eb-08e9-4a18-a7e1-d105b2ce1429,4d2e7e49-5b08-4914-afa6-fd311d957082,probe00,alf,True,True,True,2
0f77ca5d-73c2-45bd-aa4c-4c5ed275dbde,1ab86a7f-578b-4a46-9c9c-df3be97abcca,probe00,alf,True,True,True,2
0f77ca5d-73c2-45bd-aa4c-4c5ed275dbde,eb7e9f3f-b79d-4cdd-bc24-b13a4008c1b5,probe01,alf,True,True,True,2
ae8787b1-4229-4d56-b0c2-566b61a25b77,06cb2ee3-0fb8-4ace-acbe-19c716f3ca40,probe00,alf,True,True,True,2
ae8787b1-4229-4d56-b0c2-566b61a25b77,310c60b6-d68f-4018-a86a-3668ce296837,probe01,alf,True,True,True,2
5c0c560e-9e1f-45e9-b66e-e4ee7855be84,478de1ce-d7e7-4221-9365-2abdc6e88fb6,probe00,alf,True,True,True,2
5c0c560e-9e1f-45e9-b66e-e4ee7855be84,d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8,probe01,alf,True,True,True,3
28338153-4113-485b-835b-91cb96d984f2,697d9e03-edc6-430a-ae76-94628c510161,probe00,alf,True,True,True,1
29a6def1-fc5c-4eea-ac48-47e9b053dcb5,81ef1ec7-dbcc-410f-9bff-b21a62a909fd,probe00,alf,True,True,True,2
f56194bc-8215-4ae8-bc6a-89781ad8e050,18d316bf-d322-4c5c-814e-a58147f7bf5f,probe01,alf,True,True,True,2
f56194bc-8215-4ae8-bc6a-89781ad8e050,f0c390da-d8e3-4b5f-8df7-bd2f153ed01b,probe00,alf,True,True,True,1
c958919c-2e75-435d-845d-5b62190b520e,cc72fdb7-92e8-47e6-9cea-94f27c0da2d8,probe00,alf,True,True,True,2
4e560423-5caf-4cda-8511-d1ab4cd2bf7d,703f2cd2-377a-48ec-979a-135863169671,probe00a,alf,True,True,True,2
e6594a5b-552c-421a-b376-1a1baa9dc4fd,9b5fec96-9f19-4ddf-ba1c-3175e15245e9,probe00,alf,True,True,True,1
de905562-31c6-4c31-9ece-3ee87b97eab4,6a7544a8-d3d4-44a1-a9c6-7f4d460feaac,probe00b,alf,True,True,True,2
d85c454e-8737-4cba-b6ad-b2339429d99b,fb962a77-ed5a-40e0-bfdf-b3220427c55e,probe00a,alf,True,True,True,2
3a3ea015-b5f4-4e8b-b189-9364d1fc7435,bf746764-78e0-4b9c-bdf6-65b6ff45745d,probe00a,alf,True,True,True,2
642c97ea-fe89-4ec9-8629-5e492ea4019d,49c2ea3d-2b50-4e8a-b124-9e190960784e,probe00,alf,True,True,True,1
642c97ea-fe89-4ec9-8629-5e492ea4019d,b72b22c2-6e9d-4604-9910-20c0e1a467d7,probe01,alf,True,True,True,2
caa5dddc-9290-4e27-9f5e-575ba3598614,4836a465-c691-4852-a0b1-dcd2b1ce38a1,probe00,alf,True,True,True,2
caa5dddc-9290-4e27-9f5e-575ba3598614,d0046384-16ea-4f69-bae9-165e8d0aeacf,probe01,alf,True,True,True,2
5139ce2c-7d52-44bf-8129-692d61dd6403,3283d8ec-1436-4529-8a16-941bbf65c91d,probe00,alf,True,True,True,2
5139ce2c-7d52-44bf-8129-692d61dd6403,eb82b081-4edc-4d6a-89ee-3453d1c4c8f0,probe01,alf,True,True,True,2
49368f16-de69-4647-9a7a-761e94517821,958b1089-a066-43e2-990d-8aad703429a2,probe00,alf,True,True,True,2
ebe090af-5922-4fcd-8fc6-17b8ba7bad6d,11a5a93e-58a9-4ed0-995e-52279ec16b98,probe01,alf,True,True,True,2
d832d9f7-c96a-4f63-8921-516ba4a7b61f,800e8e76-dc93-4e52-ae8d-e35ad26daefe,probe01,alf,True,True,True,2
dcceebe5-4589-44df-a1c1-9fa33e779727,134e8241-f5d7-4ad7-a8c0-11b34f2eedc3,probe00,alf,True,True,True,2
b10ed1ba-2099-42c4-bee3-d053eb594f09,f1c3cf0a-f3ad-479b-8dd2-7d60ab6d03ff,probe00,alf,True,True,True,3
cae5cd75-55e5-4277-8db3-cf4d6c5ff918,46630957-63fd-4d0d-a2ba-8766f0796db8,probe00,alf,True,True,True,3
4ef13091-1bc8-4f32-9619-107bdf48540c,aec2b14f-5dbc-400b-bf2e-dd13e711e2ff,probe00,alf,True,True,True,2
25f77e81-c1af-46ab-8686-73ac3d67c4a7,f142d2c6-6d85-4e9d-9c56-07620486e068,probe00,alf,True,True,True,3
4ddb8a95-788b-48d0-8a0a-66c7c796da96,20469b30-1cd8-4078-9883-a840a0f6d787,probe01,alf,True,True,True,2
4ddb8a95-788b-48d0-8a0a-66c7c796da96,d3b3c9a7-cf6a-4d25-b8da-e0f599a26191,probe00,alf,True,True,True,2
f8041c1e-5ef4-4ae6-afec-ed82d7a74dc1,8aba5f8c-4438-4588-9bb0-b20d2fd3eca5,probe01,alf,True,True,True,2
65f5c9b4-4440-48b9-b914-c593a5184a18,b549e337-acc5-4837-9c56-e53b173fe5fe,probe00,alf,True,True,True,2
037d75ca-c90a-43f2-aca6-e86611916779,81a1cbae-60b6-4013-9511-1bf3855387a2,probe00,alf,True,True,True,4
e12fbe11-8a6b-4bf6-a955-e5f6cec31ef1,01937b3b-8719-43c3-b5bd-14e6b0cf2802,probe00,alf,True,True,True,3
a7763417-e0d6-4f2a-aa55-e382fd9b5fb8,57c5856a-c7bd-4d0f-87c6-37005b1484aa,probe00,alf,True,True,True,2
a7763417-e0d6-4f2a-aa55-e382fd9b5fb8,769b42dc-acf3-4079-b09e-ec979568d297,probe01,alf,True,True,True,3
5285c561-80da-4563-8694-739da92e5dd0,bc2f8bde-9498-41d7-b9db-83bd05cd34ba,probe00,alf,True,True,True,2
5285c561-80da-4563-8694-739da92e5dd0,f698f893-da01-49a1-ae4b-16f7e42e5ff5,probe01,alf,True,True,True,2
ff96bfe1-d925-4553-94b5-bf8297adf259,84fd7fa3-6c2d-4233-b265-46a427d3d68d,probe01,alf,True,True,True,2
